Include,Index,Color,Sensor Location,Sensor Type,Sensor Lot No,Sensor Info,Replicate Group,Baseline Loc.,Assoc. (Sample) Loc.,Sample ID,Sample Info,Dissoc. Loc.,Loading Loc.,Loading Sample ID,Loading Conc. (ug/ml),Loading Response,Cycle,Conc. (nM),Response,KD (M),KD2,KD Error,KD2 Error,ka (1/Ms),ka2,ka Error,ka2 Error,kdis (1/s),kdis2,kdis Error,kdis2 Error,Rmax,Rmax2,Rmax Error,Rmax2 Error,kobs (1/s),kobs2,kobs Error,kobs2 Error,Req,Req2,Req/Rmax(%),Req2/Rmax2,RSS,Full R^2,KD(%),KD2(%),File location,
x,53,#462882,t1F1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1F7,p1F9,h2,,p1F8,p1F3,Fab6,20,1.25,2,31.3,0.0059,3.388E-06,1.892E-05,1.181E-03,2.304E-02,1.398E06,1.507E04,4.874E08,1.835E07,4.737E00,2.852E-01,1.244E01,5.720E-01,0.7543,1.6263,261.7605,1978.2283,4.781E00,2.857E-01,2.767E01,1.146E00,0.0069,0.0027,0.9,0.2,0.1215,0.4276,32.0,68.0,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_006.frd,
x,54,#462882,t1F1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1F7,p1F10,H3,,p1F8,p1F3,Fab6,20,1.26,2,31.3,0.0508,8.269E-09,2.090E-08,1.119E-09,1.538E-09,4.119E06,1.417E05,5.021E05,9.816E03,3.406E-02,2.962E-03,2.006E-03,7.328E-05,0.0147,0.0818,0.0008,0.0033,1.628E-01,7.391E-03,1.770E-02,3.800E-04,0.0116,0.049,79.1,59.9,0.0103,0.9492,15.0,85.0,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_006.frd,
x,55,#462882,t1F1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1F7,p1F9,h2,,p1F8,p1F4,Fab10,20,1.18,3,31.3,0.0072,6.435E-06,8.503E-06,6.627E-03,9.961E-04,7.719E05,1.540E04,7.950E08,1.804E06,4.967E00,1.310E-01,1.863E01,5.000E-02,0.6168,1.5623,633.7665,182.6576,4.991E00,1.314E-01,4.347E01,1.064E-01,0.003,0.0057,0.5,0.4,0.0529,0.5614,28.0,72.0,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_006.frd,
x,56,#462882,t1F1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1F7,p1F10,H3,,p1F8,p1F4,Fab10,20,1.17,3,31.3,0.0515,1.965E-08,2.714E-08,3.146E-09,2.768E-09,1.950E06,9.955E04,2.738E05,9.682E03,3.832E-02,2.702E-03,2.951E-03,8.284E-05,0.0173,0.1096,0.0014,0.0071,9.927E-02,5.813E-03,1.151E-02,3.854E-04,0.0106,0.0587,61.4,53.5,0.0109,0.9496,14.0,86.0,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_006.frd,
x,57,#462882,t1F1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1F7,p1F9,h2,,p1F8,p1F5,Fab11,20,1.46,4,31.3,0.002,2.507E-10,2.507E-10,0.000E00,0.000E00,1.600E05,1.600E05,0.000E00,0.000E00,4.012E-05,4.012E-05,0.000E00,0.000E00,0,0,,,5.040E-03,5.040E-03,0.000E00,0.000E00,0,0,,,0.2751,,,,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_006.frd,
x,58,#462882,t1F1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1F7,p1F10,H3,,p1F8,p1F5,Fab11,20,1.46,4,31.3,0.046,3.792E-09,1.821E-08,6.264E-10,9.071E-10,1.018E07,2.241E05,1.565E06,1.044E04,3.862E-02,4.082E-03,2.338E-03,7.227E-05,0.012,0.0628,0.0005,0.0015,3.568E-01,1.109E-02,5.125E-02,3.984E-04,0.0107,0.0397,89.2,63.2,0.0106,0.9498,16.0,84.0,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_006.frd,
x,59,#462882,t1F1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1F7,p1F9,h2,,p1F8,p1F6,WT,20,1.31,5,31.3,0.0038,1.826E-07,3.240E-05,5.708E-05,1.467E-01,1.208E08,2.320E04,3.767E10,1.050E08,2.206E01,7.519E-01,5.035E02,3.298E00,0.0511,2.2874,13.812,10350.1113,2.584E01,7.526E-01,1.681E03,6.581E00,0.0075,0.0022,14.6,0.1,0.1503,0.3829,2.0,98.0,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_006.frd,
x,60,#462882,t1F1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1F7,p1F10,H3,,p1F8,p1F6,WT,20,1.31,5,31.3,0.0344,1.412E-09,4.768E-08,4.081E-10,4.102E-09,2.311E07,1.727E05,6.428E06,1.463E04,3.265E-02,8.235E-03,2.553E-03,1.228E-04,0.008,0.0717,0.0004,0.0039,7.549E-01,1.363E-02,2.034E-01,5.800E-04,0.0077,0.0284,95.7,39.6,0.011,0.9444,10.0,90.0,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_006.frd,
x,61,#008796,t1G1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1G7,p1G9,h2,,p1G8,p1G2,Fab22,20,1.46,1,15.6,0.0034,9.926E-09,1.368E-06,1.053E-08,1.607E01,8.033E06,5.964E07,7.758E06,6.741E14,7.973E-02,8.160E01,3.505E-02,2.606E08,0.0068,0.0977,0.0034,975629.2917,2.053E-01,8.253E01,1.563E-01,2.712E08,0.0042,0.0011,61.2,1.1,0.0577,0.3237,7.0,93.0,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_007.frd,
x,62,#008796,t1G1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1G7,p1G10,H3,,p1G8,p1G2,Fab22,20,1.50,1,15.6,0.0458,1.222E-08,1.447E-05,1.088E-09,1.077E-03,2.725E05,4.206E03,2.277E04,3.128E05,3.331E-03,6.087E-02,1.017E-04,5.192E-03,0.0759,10.271,0.0042,763.6485,7.590E-03,6.093E-02,4.576E-04,1.008E-02,0.0426,0.0111,56.1,0.1,0.0115,0.9412,1.0,99.0,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_007.frd,
x,63,#008796,t1G1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1G7,p1G9,h2,,p1G8,p1G3,Fab6,20,1.26,2,15.6,0.0028,7.300E-08,6.606E02,4.550E-07,9.113E23,1.307E07,1.633E00,8.030E07,2.252E21,9.542E-01,1.079E03,1.006E00,6.686E17,0.0367,0,0.201,311539336084393,1.159E00,1.079E03,2.261E00,6.686E17,0.0065,0,17.6,0.0,0.0664,0.3822,100.0,0.0,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_007.frd,
x,64,#008796,t1G1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1G7,p1G10,H3,,p1G8,p1G3,Fab6,20,1.27,2,15.6,0.0387,1.078E-09,9.967E-09,3.469E-10,4.780E-10,8.662E07,8.095E05,2.672E07,3.653E04,9.337E-02,8.068E-03,8.563E-03,1.311E-04,0.0103,0.044,0.0004,0.001,1.447E00,2.072E-02,4.262E-01,7.020E-04,0.0096,0.0268,93.5,61.1,0.0121,0.9502,19.0,81.0,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_007.frd,
x,65,#008796,t1G1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1G7,p1G9,h2,,p1G8,p1G4,Fab10,20,1.19,3,15.6,0.0111,1.030E-09,7.945E-07,1.191E-10,4.216E-03,1.586E07,2.935E07,1.747E06,1.557E11,1.634E-02,2.332E01,5.717E-04,1.512E03,0.0132,0.0412,0.0003,216.0154,2.642E-01,2.378E01,2.787E-02,3.946E03,0.0124,0.0008,93.8,1.9,0.0137,0.819,24.0,76.0,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_007.frd,
x,66,#008796,t1G1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1G7,p1G10,H3,,p1G8,p1G4,Fab10,20,1.19,3,15.6,0.0304,1.821E-07,4.128E-05,9.574E-08,3.463E-02,6.855E04,4.354E03,3.601E04,3.652E06,1.248E-02,1.797E-01,2.325E-04,4.922E-02,0.3322,11.7346,0.1619,9840.3813,1.356E-02,1.798E-01,7.953E-04,1.063E-01,0.0263,0.0044,7.9,0.0,0.0125,0.9327,3.0,97.0,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_007.frd,
x,67,#008796,t1G1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1G7,p1G9,h2,,p1G8,p1G5,Fab11,20,1.44,4,15.6,0.003,5.815E-09,1.448E-08,1.697E-08,2.604E-05,1.786E07,1.465E09,4.696E07,2.636E12,1.039E-01,2.121E01,1.315E-01,3.924E02,0.0031,0.0118,0.0036,10.1827,3.830E-01,4.412E01,8.655E-01,4.160E04,0.0023,0.0061,72.9,51.9,0.1041,0.4017,21.0,79.0,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_007.frd,
x,68,#008796,t1G1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1G7,p1G10,H3,,p1G8,p1G5,Fab11,20,1.44,4,15.6,0.0299,1.294E-06,1.397E-05,1.714E-03,5.532E-04,1.661E07,1.847E03,2.200E10,7.315E04,2.150E01,2.579E-02,2.271E02,6.755E-04,0.4294,20.8727,564.7727,826.1013,2.176E01,2.582E-02,5.710E02,1.819E-03,0.0051,0.0233,1.2,0.1,0.0234,0.9304,2.0,98.0,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_007.frd,
x,69,#008796,t1G1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1G7,p1G9,h2,,p1G8,p1G6,WT,20,1.29,5,15.6,0.0036,3.271E-09,6.132E-08,3.413E-09,3.086E-05,2.264E07,3.899E08,2.157E07,1.959E11,7.404E-02,2.391E01,3.154E-02,7.408E02,0.0057,0.02,0.002,8.1063,4.279E-01,3.000E01,3.686E-01,3.802E03,0.0047,0.0041,82.7,20.3,0.0697,0.5062,22.0,78.0,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_007.frd,
x,70,#008796,t1G1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1G7,p1G10,H3,,p1G8,p1G6,WT,20,1.30,5,15.6,0.0284,1.374E-07,5.141E-06,1.815E-05,7.518E-05,1.620E08,4.611E03,2.137E10,6.743E04,2.227E01,2.371E-02,1.595E02,5.909E-04,0.0721,6.9081,8.764,100.7747,2.480E01,2.378E-02,4.935E02,1.645E-03,0.0074,0.0209,10.2,0.3,0.0183,0.939,1.0,99.0,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_007.frd,
x,71,#F06EA5,t1H1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1H7,p1H9,Buffer,,p1H8,p1H2,Buffer,N/A,0.04,1,N/A,0.0491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_008.frd,
x,72,#F06EA5,t1H1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1H7,p1H10,Buffer,,p1H8,p1H2,Buffer,N/A,0.06,1,N/A,0.0689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_008.frd,
x,73,#F06EA5,t1H1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1H7,p1H9,Buffer,,p1H8,p1H3,Buffer,N/A,0.06,2,N/A,0.0481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_008.frd,
x,74,#F06EA5,t1H1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1H7,p1H10,Buffer,,p1H8,p1H3,Buffer,N/A,0.05,2,N/A,0.0578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_008.frd,
x,75,#F06EA5,t1H1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1H7,p1H9,Buffer,,p1H8,p1H4,Buffer,N/A,0.05,3,N/A,0.0431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_008.frd,
x,76,#F06EA5,t1H1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1H7,p1H10,Buffer,,p1H8,p1H4,Buffer,N/A,0.05,3,N/A,0.0554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_008.frd,
x,77,#F06EA5,t1H1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1H7,p1H9,Buffer,,p1H8,p1H5,Buffer,N/A,0.05,4,N/A,0.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_008.frd,
x,78,#F06EA5,t1H1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1H7,p1H10,Buffer,,p1H8,p1H5,Buffer,N/A,0.05,4,N/A,0.0507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_008.frd,
x,79,#F06EA5,t1H1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1H7,p1H9,Buffer,,p1H8,p1H6,Buffer,N/A,0.05,5,N/A,0.0343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_008.frd,
x,80,#F06EA5,t1H1,FAB2G (Anti-Fab 2nd generation),,,N/A,p1H7,p1H10,Buffer,,p1H8,p1H6,Buffer,N/A,0.04,5,N/A,0.0446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\Labuser\Desktop\Monica\Mahdi_Y_N\KD_H2_H3\260204_008.frd,
